0000080145,4/16/2019,       200,       407,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,       126,         5,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1006,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       132,         2,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,      1000,      1004,S
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,       611,       133,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,       126,       927,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1006,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       132,         2,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1006,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,       134,       146,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,       137,      1120,V
0000080155,4/16/2019,       132,         2,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1003,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1008,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,       219,      1019,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,      1001,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1008,V
0000080155,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,       170,       170,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1008,V
0000080145,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,      1000,      1009,V
0000080155,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       134,       146,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,       400,       409,V
0000080155,4/16/2019,      1000,      1008,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       126,         5,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,       400,       409,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,       134,       146,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,       126,       923,V
0000080145,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       126,         5,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1008,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       932,       110,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
